combined	chromosome	haplotype	region	subtelomeric	acrocentric	repeat	gene
3318	14	2	4	6	7	20	3
3319	14	1	2	6	7	20	3
3320	14	2	2	6	7	20	3
3321	14	1	9	6	7	7	1
3322	14	2	9	6	7	11	1
3323	25	2	17	6	7	7	3
3324	14	1	9	6	7	1	2
3325	14	1	9	6	7	1	3
3326	25	2	9	6	7	1	3
3327	14	1	19	6	7	20	1
3328	14	1	19	6	7	20	2
3329	14	1	19	6	7	8	2
3330	14	2	19	6	7	8	2
3331	14	1	19	6	7	20	3
3332	14	1	19	6	7	8	3
3333	14	1	19	6	7	6	3
3334	14	1	19	6	7	12	3
3335	14	1	19	6	7	10	3
3336	14	2	19	6	7	10	2
3337	14	1	19	6	7	12	2
3338	14	1	19	6	7	6	2
3339	14	2	19	6	7	12	2
3340	14	1	19	6	7	10	2
3341	14	1	19	6	7	8	1
3342	14	1	19	6	7	6	1
3343	14	2	19	6	7	6	2
3344	14	1	19	6	7	12	1
3345	14	2	19	6	7	8	1
3346	14	2	19	6	7	20	1
3347	14	1	19	6	7	10	1
3348	14	2	19	6	7	12	1
3349	14	2	19	6	7	20	2
3350	14	2	19	6	7	6	1
3351	14	2	19	6	7	10	3
3352	14	2	19	6	7	8	3
3353	14	1	19	6	7	2	2
3354	14	1	19	6	7	7	2
3355	14	1	19	6	7	16	2
3356	14	2	19	6	7	6	3
3357	14	2	19	6	7	11	2
3358	14	1	19	6	7	7	3
3359	14	2	19	6	7	9	3
3360	14	2	19	6	7	15	3
3361	14	2	19	6	7	20	3
3362	14	1	19	6	7	3	2
3363	14	1	19	6	7	3	1
3364	14	2	19	6	7	10	1
3365	14	2	19	6	7	7	2
3366	25	2	1	6	7	6	1
3367	14	2	19	6	7	12	3
3368	14	1	19	6	7	16	3
3369	14	1	19	6	7	3	3
3370	14	2	19	6	7	11	3
3371	26	2	12	6	7	12	3
3372	14	2	19	6	7	17	2
3373	14	2	19	6	7	9	2
3374	14	1	19	6	7	2	3
3375	14	1	19	6	7	13	2
3376	14	1	19	6	7	4	3
3377	14	1	19	6	7	13	3
3378	30	2	8	6	5	11	2
3379	30	2	9	6	6	7	3
3380	14	2	19	6	7	7	3
3381	14	2	19	6	7	15	2
3382	14	2	19	6	7	11	1
3383	25	2	5	6	7	7	3
3384	14	2	19	6	7	3	3
3385	30	2	19	6	7	1	3
3386	14	1	19	6	7	1	3
3387	14	1	19	6	7	1	2
3388	14	2	19	6	7	1	2
3389	14	1	19	6	7	13	1
3390	14	1	19	6	7	16	1
3391	14	1	19	6	7	7	1
3392	14	2	19	6	7	9	1
3393	14	2	19	6	7	3	2
3394	14	1	19	6	7	4	2
3395	14	2	19	6	7	3	1
3396	14	1	19	6	7	2	1
3397	30	2	9	6	6	16	3
3398	14	2	19	6	7	16	3
3399	14	1	19	2	7	20	3
3400	25	2	17	6	7	7	1
3401	14	1	19	6	7	1	1
3402	14	2	19	6	7	1	3
3403	26	2	8	6	7	12	3
3404	14	2	19	6	7	16	2
3405	14	2	19	6	7	15	1
3406	14	2	19	6	7	16	1
3407	25	2	8	6	7	16	1
3408	25	2	19	6	7	4	1
3409	14	1	19	6	7	4	1
3410	26	2	9	6	6	13	3
3411	25	2	9	6	7	13	3
3412	26	2	17	4	5	20	1
3413	30	2	5	6	6	8	2
3414	25	2	5	6	7	9	2
3415	30	2	19	6	6	10	2
3416	30	2	7	6	7	4	2
3417	30	2	17	6	7	4	2
3418	14	2	19	6	7	13	2
3419	26	2	9	6	6	9	3
3420	26	2	19	6	7	14	2
3421	25	2	10	6	7	20	3
3422	25	2	19	6	7	1	1
3423	30	2	17	6	7	16	3
3424	25	2	8	6	7	12	2
3425	26	2	19	6	6	15	3
3426	26	2	9	6	6	4	2
3427	26	2	8	6	6	1	3
3428	30	2	8	6	6	17	3
3429	30	2	8	6	7	1	3
3430	25	2	7	6	7	20	1
3431	25	2	20	2	7	20	1
3432	14	1	19	2	7	20	2
3433	25	2	19	4	7	20	2
3434	25	2	19	2	7	20	2
3435	25	2	20	2	7	8	2
3436	14	1	19	4	7	20	3
3437	14	1	19	3	7	20	3
3438	15	1	18	3	7	20	3
3439	15	2	18	3	7	20	3
3440	15	1	18	6	7	20	3
3441	15	1	18	4	7	20	3
3442	25	2	10	4	7	20	1
3443	15	1	18	4	7	10	3
3444	15	1	18	6	7	10	3
3445	15	1	18	6	7	8	3
3446	15	1	18	6	7	6	3
3447	15	2	20	6	7	10	2
3448	15	2	18	6	7	6	3
3449	15	2	20	6	7	6	3
3450	15	1	18	6	7	20	1
3451	15	1	18	6	7	20	2
3452	15	1	18	6	7	6	2
3453	15	2	18	6	7	6	2
3454	15	2	20	6	7	6	2
3455	15	1	18	6	7	10	2
3456	15	1	18	6	7	8	2
3457	15	1	18	6	7	12	2
3458	15	1	18	6	7	8	1
3459	15	2	18	6	7	20	2
3460	15	2	20	6	7	8	2
3461	15	2	18	6	7	8	2
3462	15	1	18	2	7	20	2
3463	15	1	18	6	7	12	3
3464	15	2	9	6	7	6	3
3465	15	2	20	6	7	10	3
3466	15	2	18	6	7	20	3
3467	15	2	20	6	7	12	2
3468	15	2	18	6	7	12	2
3469	15	2	9	6	7	15	2
3470	15	2	9	6	7	8	2
3471	15	1	18	6	7	2	2
3472	15	2	9	6	7	6	2
3473	15	2	18	6	7	10	2
3474	15	1	18	6	7	6	1
3475	15	1	18	6	7	12	1
3476	15	2	18	6	7	20	1
3477	15	1	18	6	7	10	1
3478	15	2	20	6	7	8	1
3479	15	2	18	6	7	12	1
3480	15	2	18	6	7	8	1
3481	15	2	18	6	7	6	1
3482	15	2	18	6	7	11	1
3483	15	2	18	6	7	10	1
3484	15	2	9	6	7	8	1
3485	15	2	18	6	7	11	2
3486	15	2	18	6	7	15	2
3487	15	2	18	6	7	8	3
3488	15	2	18	6	7	12	3
3489	15	2	18	6	7	10	3
3490	15	1	18	6	7	16	2
3491	15	2	18	6	7	16	2
3492	15	2	18	6	7	18	2
3493	15	1	18	6	7	18	2
3494	15	2	18	6	7	19	2
3495	15	2	20	6	7	20	2
3496	15	2	20	6	7	11	2
3497	15	1	18	6	7	3	2
3498	15	2	20	6	7	8	3
3499	15	2	9	6	7	10	3
3500	15	2	20	6	7	12	1
3501	15	2	20	6	7	6	1
3502	15	1	18	6	7	7	2
3503	15	2	18	6	7	7	2
3504	15	2	20	6	7	7	2
3505	15	2	9	6	7	10	2
3506	15	2	20	6	7	20	3
3507	15	2	20	6	7	10	1
3508	15	2	5	6	7	10	1
3509	15	2	18	6	7	15	3
3510	15	2	9	6	7	8	3
3511	15	1	18	6	7	13	2
3512	15	1	18	6	7	2	3
3513	15	1	18	2	7	20	3
3514	15	2	18	2	7	20	3
3515	15	2	9	6	7	20	3
3516	15	1	18	6	7	7	3
3517	15	1	18	6	7	4	3
3518	15	1	18	6	7	16	3
3519	15	2	20	6	7	11	1
3520	15	2	20	6	7	12	3
3521	15	2	20	6	7	15	2
3522	15	1	18	6	7	1	3
3523	15	2	20	6	7	11	3
3524	15	2	9	6	7	20	2
3525	15	1	18	6	7	3	3
3526	15	1	18	6	7	4	2
3527	15	2	20	6	7	15	3
3528	15	1	18	6	7	1	2
3529	15	2	5	6	7	6	3
3530	15	2	18	6	7	1	3
3531	15	2	9	6	7	10	1
3532	15	2	5	6	7	6	2
3533	30	2	18	6	6	20	3
3534	30	2	18	6	7	17	3
3535	15	2	9	6	7	12	2
3536	15	2	20	6	7	20	1
3537	15	1	18	6	7	2	1
3538	15	2	9	6	7	11	2
3539	30	2	18	6	3	20	2
3540	15	2	9	6	7	12	3
3541	15	1	18	6	7	4	1
3542	15	2	20	6	7	4	1
3543	15	1	18	6	7	3	1
3544	15	2	20	6	7	3	2
3545	15	1	18	6	7	13	3
3546	15	2	20	6	7	2	2
3547	15	2	18	6	7	16	1
3548	15	2	18	6	7	16	3
3549	15	1	18	6	7	16	1
3550	15	2	18	6	7	17	3
3551	15	2	9	6	7	15	3
3552	15	2	18	6	7	11	3
3553	15	2	18	6	7	3	2
3554	15	2	18	6	7	15	1
3555	15	2	20	6	7	15	1
3556	15	2	9	6	7	12	1
3557	15	1	18	6	7	18	3
3558	25	2	8	6	7	18	3
3559	15	2	18	6	7	19	3
3560	15	2	20	6	7	17	3
3561	15	2	20	6	7	7	3
3562	15	2	9	6	7	11	3
3563	15	2	18	6	7	7	3
3564	15	2	9	6	7	20	1
3565	15	2	5	6	7	10	2
3566	15	1	18	6	7	13	1
3567	15	2	20	6	7	9	3
3568	15	2	20	6	7	4	2
3569	15	2	3	6	7	6	2
3570	15	1	9	6	7	20	2
3571	15	1	9	6	7	6	2
3572	15	1	9	6	7	12	2
3573	15	1	9	6	7	8	2
3574	15	1	9	6	7	10	2
3575	15	1	9	6	7	20	1
3576	15	2	9	6	7	6	1
3577	15	1	9	6	7	12	1
3578	15	1	9	6	7	6	1
3579	15	1	9	6	7	8	1
3580	15	1	9	6	7	6	3
3581	15	1	9	6	7	20	3
3582	15	1	9	6	7	10	3
3583	15	1	9	6	7	8	3
3584	15	1	9	6	7	12	3
3585	15	1	9	6	7	2	2
3586	15	1	9	6	7	10	1
3587	15	1	9	6	7	16	3
3588	15	2	9	6	7	11	1
3589	15	2	17	6	7	6	3
3590	15	1	9	6	7	7	3
3591	15	2	9	6	7	7	3
3592	15	1	9	6	7	7	2
3593	15	2	9	6	7	7	2
3594	15	1	9	6	7	4	2
3595	15	1	9	6	7	16	2
3596	15	1	9	6	7	7	1
3597	15	2	9	6	7	7	1
3598	15	2	17	6	7	12	3
3599	15	2	17	6	7	20	3
3600	15	1	9	6	7	3	3
3601	15	1	9	6	7	4	3
3602	15	1	9	6	7	1	3
3603	15	2	17	6	7	6	2
3604	15	1	5	6	7	20	3
3605	15	2	5	6	7	20	3
3606	15	1	5	6	7	10	3
3607	15	2	5	6	7	10	3
3608	15	1	5	6	7	6	3
3609	15	2	6	6	7	20	3
3610	15	1	5	6	7	8	3
3611	15	2	5	6	7	20	2
3612	15	1	5	6	7	12	3
3613	15	2	2	6	7	20	3
3614	15	1	2	6	7	20	3
3615	15	2	4	6	7	20	3
3616	15	1	3	6	7	20	3
3617	15	2	3	6	7	20	3
3618	15	2	1	6	7	20	3
3619	15	1	1	6	7	20	3
3620	15	1	7	6	7	20	3
3621	15	2	7	6	7	20	3
3622	25	2	7	6	7	20	3
3623	15	1	15	6	7	20	3
3624	15	2	15	6	7	20	3
3625	25	2	15	6	7	20	1
3626	26	2	16	6	6	6	3
3627	26	2	6	6	7	11	1
3628	15	1	3	6	7	6	3
3629	15	2	3	6	7	6	3
3630	15	1	9	6	7	3	1
3631	15	1	9	6	7	13	2
3632	15	1	9	6	7	3	2
3633	15	1	19	6	7	20	3
3634	15	1	19	6	7	6	3
3635	15	1	19	6	7	8	3
3636	15	1	19	6	7	6	1
3637	15	1	19	6	7	20	1
3638	15	1	19	6	7	8	1
3639	15	1	19	6	7	8	2
3640	15	1	19	6	7	20	2
3641	15	1	19	6	7	10	2
3642	15	1	19	6	7	6	2
3643	15	1	19	6	7	12	2
3644	15	2	19	6	7	8	2
3645	15	2	19	6	7	6	2
3646	15	2	19	6	7	6	1
3647	15	1	19	6	7	3	2
3648	15	1	19	6	7	10	1
3649	15	2	19	6	7	20	2
3650	15	1	19	6	7	10	3
3651	15	1	19	6	7	12	3
3652	15	2	19	6	7	6	3
3653	15	2	19	6	7	10	3
3654	15	2	19	6	7	8	3
3655	15	1	19	6	7	12	1
3656	15	2	19	6	7	12	2
3657	15	2	19	6	7	3	2
3658	15	1	19	6	7	13	2
3659	15	2	19	6	7	11	2
3660	15	2	19	6	7	8	1
3661	15	2	19	6	7	10	2
3662	15	1	19	6	7	2	2
3663	15	1	19	6	7	7	2
3664	15	2	19	6	7	7	2
3665	15	2	19	6	7	20	3
3666	15	1	19	6	7	7	3
3667	15	2	19	6	7	20	1
3668	15	2	19	6	7	12	1
3669	15	2	19	6	7	12	3
3670	15	1	19	6	7	4	3
3671	15	2	19	6	7	10	1
3672	15	2	19	6	7	15	3
3673	15	1	19	6	7	1	3
3674	15	1	19	6	7	16	3
3675	15	2	19	6	7	15	2
3676	15	1	19	6	7	1	2
3677	15	1	19	6	7	16	1
3678	15	1	19	6	7	3	1
3679	26	2	7	6	7	7	3
3680	15	2	19	6	7	11	3
3681	15	1	19	6	7	16	2
3682	15	2	19	6	7	17	3
3683	15	1	19	6	7	2	3
3684	15	1	19	6	7	3	3
3685	15	1	19	6	7	13	3
3686	15	1	19	6	7	7	1
3687	15	2	19	6	7	7	3
3688	15	1	19	6	7	4	2
3689	25	2	8	6	7	7	3
3690	15	1	19	6	7	1	1
3691	15	1	19	6	7	2	1
3692	15	2	19	6	7	3	3
3693	15	1	19	2	7	20	3
3694	15	2	19	6	7	3	1
3695	15	2	19	6	7	2	2
3696	15	2	19	6	7	17	2
3697	15	2	19	6	7	11	1
3698	15	2	19	6	7	9	2
3699	15	2	19	6	7	15	1
3700	26	2	9	2	7	11	2
3701	15	2	19	6	7	9	3
3702	26	2	20	6	4	20	1
3703	15	1	19	2	7	20	2
3704	15	2	19	6	7	16	3
3705	15	2	19	6	7	2	3
3706	15	2	19	6	7	2	1
3707	15	2	19	6	7	9	1
3708	30	2	15	6	7	6	2
3709	15	1	19	6	7	13	1
3710	15	2	19	6	7	13	2
3711	15	1	19	6	7	4	1
3712	26	2	19	6	6	6	3
3713	26	2	5	6	6	15	3
3714	25	2	7	6	7	10	1
3715	25	2	10	6	7	6	3
3716	30	2	19	6	3	20	1
3717	25	2	17	6	7	12	2
3718	15	2	19	6	7	16	2
3719	26	2	9	6	6	1	3
3720	30	2	9	6	6	1	3
3721	15	2	19	6	7	16	1
3722	15	2	19	6	7	4	1
3723	15	1	19	4	7	20	3
3724	15	1	19	3	7	20	3
3725	25	2	19	3	7	6	2
3726	16	1	18	3	7	20	3
3727	26	2	20	2	7	20	3
3728	16	1	18	6	7	20	3
3729	16	2	18	6	7	20	3
3730	16	1	18	4	7	20	3
3731	16	1	18	4	7	20	1
3732	16	1	18	6	7	10	3
3733	16	2	20	6	7	10	3
3734	16	1	18	6	7	6	3
3735	16	2	20	6	7	6	3
3736	16	1	18	6	7	12	3
3737	16	1	18	6	7	8	3
3738	25	2	18	2	7	8	2
3739	16	2	20	6	7	8	2
3740	16	2	18	6	7	8	2
3741	16	2	20	6	7	10	2
3742	16	2	20	6	7	6	2
3743	16	2	20	6	7	8	3
3744	16	2	18	6	7	10	3
3745	16	1	18	6	7	20	1
3746	16	1	18	6	7	20	2
3747	16	1	18	6	7	10	2
3748	16	1	18	6	7	8	2
3749	16	1	18	6	7	10	1
3750	16	1	18	6	7	6	1
3751	16	1	18	6	7	12	1
3752	16	1	18	6	7	8	1
3753	16	1	18	6	7	6	2
3754	16	1	18	6	7	12	2
3755	16	2	18	6	7	20	2
3756	16	2	18	6	7	20	1
3757	16	2	18	6	7	12	3
3758	16	2	18	6	7	8	3
3759	16	2	18	6	7	6	3
3760	16	2	9	6	7	6	2
3761	16	2	20	6	7	8	1
3762	16	2	18	6	7	10	2
3763	16	1	18	6	7	4	3
3764	16	2	20	6	7	20	1
3765	16	2	20	6	7	20	2
3766	16	2	18	6	7	6	2
3767	16	2	18	6	7	12	1
3768	16	2	20	6	7	12	1
3769	16	2	18	6	7	12	2
3770	16	2	20	6	7	12	2
3771	16	2	9	6	7	20	3
3772	16	2	18	6	7	6	1
3773	16	2	20	6	7	15	2
3774	16	2	20	6	7	20	3
3775	16	2	9	6	7	8	2
3776	16	2	18	6	7	11	3
3777	16	2	9	6	7	6	3
3778	16	1	18	6	7	16	3
3779	16	2	18	6	7	16	3
3780	16	2	18	6	7	11	2
3781	16	2	9	6	7	10	2
3782	16	1	18	6	7	16	2
3783	16	2	20	6	7	11	2
3784	16	1	18	2	7	20	3
3785	25	2	20	2	7	20	3
3786	16	2	9	6	7	8	3
3787	16	2	9	6	7	12	2
3788	16	1	18	6	7	3	3
3789	16	1	18	6	7	3	1
3790	16	2	20	6	7	10	1
3791	16	1	18	6	7	13	3
3792	16	1	18	6	7	7	3
3793	16	2	20	6	7	6	1
3794	16	2	18	6	7	16	1
3795	16	1	18	6	7	16	1
3796	16	2	20	6	7	12	3
3797	16	2	5	6	7	6	2
3798	16	1	18	6	7	4	2
3799	16	1	18	6	7	2	3
3800	16	2	9	6	7	20	1
3801	16	2	18	6	7	8	1
3802	16	2	20	6	7	11	3
3803	16	2	18	6	7	10	1
3804	16	1	18	6	7	7	2
3805	16	2	9	6	7	11	2
3806	16	1	18	6	7	1	2
3807	16	2	9	6	7	10	3
3808	16	1	18	6	7	13	2
3809	16	2	9	6	7	8	1
3810	16	1	18	6	7	3	2
3811	16	2	9	6	7	10	1
3812	16	2	20	6	7	15	3
3813	16	2	18	6	7	7	2
3814	16	2	9	6	7	20	2
3815	16	2	18	6	7	15	2
3816	16	1	18	6	7	1	3
3817	16	2	5	6	7	10	3
3818	16	1	18	6	7	2	2
3819	16	2	18	6	7	15	3
3820	16	2	20	6	7	16	2
3821	16	2	9	6	7	11	3
3822	16	1	18	2	7	20	2
3823	16	1	18	6	7	13	1
3824	16	2	20	6	7	7	2
3825	16	2	18	6	7	17	2
3826	16	2	9	6	7	6	1
3827	16	2	18	6	7	9	3
3828	16	2	18	6	7	7	3
3829	16	2	20	6	7	3	1
3830	16	1	18	6	7	4	1
3831	16	2	18	6	7	4	1
3832	16	2	18	6	7	3	2
3833	26	2	18	6	3	6	3
3834	16	2	20	6	7	9	2
3835	16	2	5	6	7	10	2
3836	16	2	9	6	7	7	3
3837	16	2	9	6	7	3	2
3838	26	2	10	6	6	6	3
3839	16	2	9	6	7	11	1
3840	16	2	18	6	7	9	2
3841	16	2	18	6	7	15	1
3842	16	2	18	6	7	4	2
3843	16	2	20	6	7	4	1
3844	16	2	9	6	7	15	2
3845	16	2	9	6	7	12	3
3846	16	2	9	6	7	4	1
3847	16	2	9	6	7	4	2
3848	16	2	18	6	7	4	3
3849	16	2	9	6	7	4	3
3850	30	2	20	6	7	4	1
3851	16	2	18	6	7	17	3
3852	16	2	9	6	7	17	2
3853	16	2	9	6	7	16	3
3854	16	2	9	6	7	3	1
3855	25	2	20	6	7	4	3
3856	16	2	20	6	7	7	3
3857	16	2	20	6	7	2	2
3858	16	1	18	6	7	1	1
3859	16	2	9	6	7	9	3
3860	30	2	18	6	7	2	1
3861	25	2	5	6	7	7	1
3862	16	2	18	6	7	2	2
3863	16	2	9	6	7	7	2
3864	16	2	20	6	7	15	1
3865	16	1	18	6	7	2	1
3866	16	2	20	6	7	11	1
3867	16	1	18	6	7	7	1
3868	30	2	18	6	7	4	2
3869	30	2	12	6	7	8	3
3870	16	2	20	6	7	9	3
3871	16	2	20	6	7	3	2
3872	25	2	18	5	7	20	2
3873	16	2	18	4	7	6	1
3874	16	2	18	4	7	6	3
3875	16	2	18	6	7	7	1
3876	30	2	8	6	6	1	1
3877	30	2	8	6	6	1	3
3878	16	2	3	6	7	8	3
3879	16	2	20	6	7	7	1
3880	30	2	20	2	7	8	3
3881	16	1	9	6	7	10	2
3882	16	1	9	6	7	20	2
3883	16	1	9	6	7	6	2
3884	16	1	9	6	7	8	2
3885	16	1	9	6	7	12	2
3886	16	1	9	6	7	20	1
3887	16	1	9	6	7	6	1
3888	16	1	9	6	7	10	1
3889	16	1	9	6	7	8	1
3890	16	1	9	6	7	12	1
3891	16	1	9	6	7	20	3
3892	16	1	9	6	7	8	3
3893	16	1	9	6	7	6	3
3894	16	1	9	6	7	10	3
3895	16	1	9	6	7	12	3
3896	16	2	9	6	7	15	3
3897	16	2	9	6	7	12	1
3898	16	1	9	6	7	13	2
3899	16	1	9	6	7	7	3
3900	16	1	9	6	7	3	2
3901	16	1	9	6	7	13	1
3902	16	1	9	6	7	16	2
3903	16	1	9	6	7	4	2
3904	16	1	9	6	7	7	2
3905	16	1	9	6	7	16	1
3906	16	2	17	6	7	20	2
3907	16	1	5	6	7	20	2
3908	16	2	5	6	7	20	2
3909	16	1	9	6	7	16	3
3910	16	1	9	6	7	4	1
3911	16	1	9	6	7	4	3
3912	16	1	9	6	7	3	1
3913	16	1	9	6	7	3	3
3914	16	2	9	6	7	3	3
3915	16	1	8	6	7	20	3
3916	16	2	8	6	7	20	3
3917	16	2	17	6	7	20	3
3918	16	1	8	6	7	8	3
3919	16	2	8	6	7	8	3
3920	16	1	8	6	7	7	3
3921	16	2	8	6	7	7	3
3922	16	2	17	6	7	10	3
3923	16	2	17	6	7	6	3
3924	16	1	5	6	7	20	3
3925	16	2	5	6	7	20	3
3926	16	1	5	6	7	6	3
3927	16	1	5	6	7	10	3
3928	16	2	6	6	7	20	3
3929	16	1	1	6	7	20	3
3930	16	2	1	6	7	20	3
3931	16	2	4	6	7	20	3
3932	16	1	3	6	7	20	3
3933	16	2	3	6	7	20	3
3934	16	1	3	6	7	6	3
3935	16	2	3	6	7	6	3
3936	16	1	3	6	7	8	3
3937	16	1	3	6	7	12	3
3938	16	2	3	6	7	12	3
3939	25	2	3	6	7	12	3
3940	16	2	3	6	7	8	2
3941	16	2	3	6	7	6	2
3942	16	2	3	6	7	12	2
3943	25	2	3	6	7	8	1
3944	16	1	8	6	7	6	3
3945	16	2	8	6	7	6	3
3946	16	2	8	6	7	6	2
3947	16	2	5	6	7	6	3
3948	16	2	17	6	7	6	2
3949	16	1	5	6	7	8	3
3950	16	2	5	6	7	8	3
3951	16	1	9	6	7	1	2
3952	16	1	9	6	7	13	3
3953	16	1	19	6	7	16	2
3954	16	1	19	6	7	20	2
3955	16	1	19	6	7	12	2
3956	16	1	19	6	7	8	2
3957	16	2	19	6	7	8	2
3958	16	1	19	6	7	10	2
3959	16	2	19	6	7	10	2
3960	16	1	19	6	7	6	2
3961	16	1	19	6	7	20	1
3962	16	2	19	6	7	6	1
3963	16	2	19	6	7	6	2
3964	16	2	19	6	7	12	2
3965	16	2	19	6	7	12	1
3966	16	1	19	6	7	12	1
3967	16	2	19	6	7	20	2
3968	16	2	19	6	7	10	1
3969	16	1	19	6	7	6	1
3970	16	1	19	6	7	3	2
3971	16	2	19	6	7	20	1
3972	16	2	19	6	7	8	1
3973	16	1	19	6	7	10	1
3974	16	1	19	6	7	13	2
3975	16	2	19	6	7	15	2
3976	16	1	19	6	7	20	3
3977	16	1	19	6	7	8	3
3978	16	1	19	6	7	6	3
3979	16	2	19	6	7	8	3
3980	16	1	19	6	7	10	3
3981	16	2	19	6	7	10	3
3982	16	1	19	6	7	12	3
3983	16	2	19	6	7	12	3
3984	16	2	19	6	7	6	3
3985	16	2	19	6	7	20	3
3986	16	1	19	6	7	1	3
3987	16	1	19	6	7	7	3
3988	16	1	19	6	7	7	2
3989	16	1	19	6	7	16	3
3990	16	1	19	6	7	3	3
3991	16	1	19	6	7	2	3
3992	16	1	19	6	7	8	1
3993	16	2	19	6	7	11	2
3994	16	1	19	6	7	1	2
3995	16	2	19	6	7	7	2
3996	16	2	19	6	7	9	2
3997	16	1	19	6	7	4	2
3998	16	2	19	6	7	9	3
3999	16	2	19	6	7	7	3
4000	16	2	19	6	7	11	3
4001	16	1	19	6	7	2	2
4002	16	2	19	6	7	15	3
4003	16	2	19	6	7	11	1
4004	16	1	19	6	7	3	1
4005	16	1	19	6	7	13	3
4006	16	1	19	6	7	4	3
4007	16	2	19	6	7	16	2
4008	26	2	19	6	4	20	2
4009	26	2	19	6	4	20	1
4010	16	2	19	6	7	3	3
4011	26	2	19	6	3	10	3
4012	16	2	19	6	7	15	1
4013	16	1	19	6	7	16	1
4014	16	1	19	6	7	13	1
4015	16	1	19	6	7	2	1
4016	16	2	19	6	7	3	2
4017	25	2	9	2	7	8	2
4018	16	1	19	6	7	1	1
4019	30	2	19	6	6	20	2
4020	16	1	19	6	7	4	1
4021	16	2	19	6	7	16	1
4022	16	2	19	6	7	16	3
4023	16	1	19	2	7	20	2
4024	16	2	19	6	7	4	2
4025	25	2	15	6	7	12	2
4026	26	2	19	6	7	13	3
4027	16	1	19	6	7	18	3
4028	16	2	19	6	7	19	3
4029	26	2	8	6	7	19	1
4030	25	2	8	6	7	19	3
4031	30	2	9	6	7	1	3
4032	16	1	19	2	7	20	3
4033	16	1	19	4	7	20	3
4034	16	1	19	3	7	20	3
4035	17	1	18	3	7	20	3
4036	17	2	18	3	7	20	3
4037	17	1	18	4	7	20	3
4038	17	1	18	6	7	10	3
4039	17	1	18	6	7	6	3
4040	17	1	18	6	7	20	3
4041	17	1	18	6	7	20	2
4042	17	1	18	2	7	20	2
4043	17	1	18	6	7	20	1
4044	17	1	18	6	7	6	1
4045	17	1	18	6	7	8	1
4046	17	1	18	6	7	10	2
4047	17	1	18	6	7	6	2
4048	17	1	18	6	7	8	2
4049	17	1	18	6	7	10	1
4050	17	1	18	6	7	8	3
4051	17	1	18	6	7	16	3
4052	17	2	20	6	7	16	1
4053	17	2	18	6	7	16	3
4054	17	1	18	6	7	16	1
4055	17	1	18	6	7	12	3
4056	17	2	18	6	7	8	2
4057	17	1	18	6	7	16	2
4058	17	1	18	6	7	12	1
4059	17	2	9	6	7	6	2
4060	17	1	18	6	7	12	2
4061	17	2	20	6	7	8	2
4062	17	1	18	2	7	20	3
4063	26	2	18	5	7	10	2
4064	17	2	18	6	7	20	2
4065	17	2	18	6	7	20	3
4066	17	2	20	6	7	15	1
4067	17	2	18	6	7	6	3
4068	17	2	20	6	7	6	3
4069	17	2	18	6	7	6	2
4070	17	2	18	6	7	20	1
4071	17	2	20	6	7	10	2
4072	17	1	18	2	7	20	1
4073	17	2	9	6	7	8	2
4074	17	2	9	6	7	20	2
4075	17	2	18	6	7	12	2
4076	17	2	20	6	7	8	1
4077	17	2	18	6	7	10	2
4078	17	2	18	6	7	10	3
4079	17	2	20	6	7	10	3
4080	17	2	18	6	7	8	3
4081	17	2	20	6	7	8	3
4082	17	2	18	6	7	6	1
4083	17	2	18	6	7	12	1
4084	17	2	20	6	7	20	3
4085	17	2	20	6	7	20	2
4086	17	2	18	6	7	8	1
4087	17	2	5	6	7	8	2
4088	17	2	18	6	7	11	2
4089	17	2	20	6	7	12	2
4090	17	2	20	6	7	11	2
4091	17	2	20	6	7	6	2
4092	17	2	18	6	7	12	3
4093	17	2	9	6	7	8	3
4094	17	2	20	6	7	20	1
4095	17	1	18	6	7	7	2
4096	17	2	18	6	7	10	1
4097	17	2	18	6	7	7	2
4098	17	2	9	6	7	8	1
4099	17	2	20	6	7	10	1
4100	25	2	18	2	7	20	3
4101	17	2	20	6	7	12	3
4102	17	1	18	6	7	7	3
4103	17	2	9	6	7	11	2
4104	17	2	20	6	7	11	1
4105	17	2	20	6	7	11	3
4106	17	1	18	6	7	13	2
4107	17	2	20	6	7	6	1
4108	17	1	18	6	7	2	3
4109	17	2	18	6	7	11	3
4110	17	2	20	6	7	17	1
4111	17	1	18	6	7	3	2
4112	17	2	18	6	7	15	2
4113	17	1	18	6	7	4	2
4114	17	2	20	6	7	15	3
4115	17	1	18	6	7	1	2
4116	17	1	18	6	7	13	3
4117	17	2	9	6	7	10	3
4118	17	2	9	6	7	10	1
4119	17	2	9	6	7	10	2
4120	17	2	20	6	7	15	2
4121	17	2	9	6	7	7	2
4122	17	1	18	6	7	4	3
4123	17	2	20	6	7	12	1
4124	17	1	18	6	7	2	2
4125	17	2	9	6	7	20	1
4126	17	2	9	6	7	6	1
4127	17	2	9	6	7	12	1
4128	17	2	9	6	7	20	3
4129	17	2	9	6	7	11	3
4130	17	2	18	6	7	1	2
4131	17	2	18	6	7	17	2
4132	17	1	18	6	7	3	3
4133	17	2	9	6	7	6	3
4134	17	2	9	6	7	12	3
4135	17	2	9	6	7	17	3
4136	17	2	9	6	7	15	3
4137	17	2	9	6	7	12	2
4138	17	2	9	6	7	15	2
